Ingredient_id,Target.id,Target.name,Database.sources,Paper.id,PubMed.id
HBIN042927,HBTAR001710,GSK3B,,,
HBIN043424,HBTAR003295,PTGS2,,,
HBIN043424,HBTAR001096,DPP4,,,
HBIN043424,HBTAR001277,ESR1,,,
HBIN043424,HBTAR000233,AR,,,
HBIN043424,HBTAR000031,ACHE,,,
HBIN043755,HBTAR001526,GCG,,HBREF000517,31384536
HBIN043755,HBTAR001661,FFAR3,,HBREF000517,31384536
HBIN043755,HBTAR001662,FFAR2,,HBREF000517,31384536
HBIN045062,HBTAR000912,CTBP1,,HBREF001246,29988033
HBIN045062,HBTAR002509,MMP3,,HBREF001246,29988033
HBIN045062,HBTAR004028,ZEB1,,HBREF001246,29988033
HBIN045115,HBTAR000031,ACHE,,,
HBIN045115,HBTAR000094,ADRA1A,,,
HBIN045115,HBTAR000099,ADRB2,,,
HBIN045115,HBTAR000460,CA2,,,
HBIN045115,HBTAR000699,CHRM1,,,
HBIN045115,HBTAR001106,DRD2,,,
HBIN045115,HBTAR002811,OPRD1,,,
HBIN045115,HBTAR002814,OPRM1,,,
HBIN045115,HBTAR003295,PTGS2,,,
HBIN045115,HBTAR003629,SCN5A,,,
HBIN045115,HBTAR003005,PIM1,,,
HBIN045115,HBTAR000710,CHRNA7,,,
HBIN045115,HBTAR001096,DPP4,,,
HBIN045115,HBTAR002737,NOS2,,,
HBIN045115,HBTAR000704,CHRM5,,,
HBIN045115,HBTAR000702,CHRM3,,,
HBIN045115,HBTAR000093,ADRA1B,,,
HBIN045115,HBTAR000233,AR,,,
HBIN045115,HBTAR001278,ESR2,,,
HBIN045115,HBTAR001277,ESR1,,,
HBIN045115,HBTAR000703,CHRM4,,,
HBIN045115,HBTAR000700,CHRM2,,,
HBIN045115,HBTAR000092,ADRA1D,,,
HBIN045485,HBTAR001337,FASN,,,
HBIN045491,HBTAR000031,ACHE,,,
HBIN045491,HBTAR000099,ADRB2,,,
HBIN045491,HBTAR000699,CHRM1,,,
HBIN045491,HBTAR002811,OPRD1,,,
HBIN045491,HBTAR002814,OPRM1,,,
HBIN045491,HBTAR003223,PRSS1,,,
HBIN045491,HBTAR003295,PTGS2,,,
HBIN045491,HBTAR004789,NCOA1,,,
HBIN045491,HBTAR002737,NOS2,,,
HBIN045491,HBTAR001278,ESR2,,,
HBIN045491,HBTAR000686,CHEK1,,,
HBIN045491,HBTAR000233,AR,,,
HBIN045491,HBTAR001710,GSK3B,,,
HBIN045491,HBTAR000634,CDK2,,,
HBIN045491,HBTAR001105,DRD1,,,
HBIN045491,HBTAR003005,PIM1,,,
HBIN045491,HBTAR000549,CCNA2,,,
HBIN045491,HBTAR003112,PPARG,,,
HBIN045491,HBTAR001096,DPP4,,,
HBIN045491,HBTAR000710,CHRNA7,,,
HBIN045491,HBTAR001277,ESR1,,,
HBIN045503,HBTAR000233,AR,,,
HBIN045503,HBTAR000492,CALM3,,,
HBIN045503,HBTAR001277,ESR1,,,
HBIN045503,HBTAR002031,IGHG1,,,
HBIN045503,HBTAR003294,PTGS1,,,
HBIN045503,HBTAR003295,PTGS2,,,
HBIN045503,HBTAR003629,SCN5A,,,
HBIN045503,HBTAR004789,NCOA1,,,
HBIN045503,HBTAR005869,NCOA2,,,
HBIN045503,HBTAR000031,ACHE,,,
HBIN045503,HBTAR003005,PIM1,,,
HBIN045503,HBTAR000233,AR,,,
HBIN045503,HBTAR000634,CDK2,,,
HBIN045503,HBTAR004789,NCOA1,,,
HBIN045503,HBTAR000460,CA2,,,
HBIN045503,HBTAR000686,CHEK1,,,
HBIN045503,HBTAR003294,PTGS1,,,
HBIN045503,HBTAR003629,SCN5A,,,
HBIN045503,HBTAR001094,DPEP1,,,
HBIN045503,HBTAR001278,ESR2,,,
HBIN045503,HBTAR000549,CCNA2,,,
HBIN045503,HBTAR001277,ESR1,,,
HBIN045503,HBTAR003112,PPARG,,,
HBIN045503,HBTAR000874,MAPK14,,,
HBIN045503,HBTAR002737,NOS2,,,
HBIN045503,HBTAR003295,PTGS2,,,
HBIN045503,HBTAR001096,DPP4,,,
HBIN045503,HBTAR001710,GSK3B,,,
HBIN045503,HBTAR003223,PRSS1,,,
HBIN045505,HBTAR000026,ACADVL,,,
HBIN045505,HBTAR000034,ACR,,,
HBIN045505,HBTAR000091,PARP4,,,
HBIN045505,HBTAR000141,ALDH1A3,,,
HBIN045505,HBTAR000144,ALDH3A2,,,
HBIN045505,HBTAR000205,BIRC3,,,
HBIN045505,HBTAR000207,BIRC5,,,
HBIN045505,HBTAR000222,KLK3,,,
HBIN045505,HBTAR000247,RHOC,,,
HBIN045505,HBTAR000280,ASNS,,,
HBIN045505,HBTAR000283,ASS1,,,
HBIN045505,HBTAR000325,ATP6V1E1,,,
HBIN045505,HBTAR000326,ATP6V0B,,,
HBIN045505,HBTAR000341,AZU1,,,
HBIN045505,HBTAR000351,BAX,,,
HBIN045505,HBTAR000358,BCKDHB,,,
HBIN045505,HBTAR000359,CCND1,,,
HBIN045505,HBTAR000360,BCL2,,,
HBIN045505,HBTAR000375,CFB,,,
HBIN045505,HBTAR000435,C1S,,,
HBIN045505,HBTAR000436,C2,,,
HBIN045505,HBTAR000517,CASP3,,,
HBIN045505,HBTAR000581,CD33,,,
HBIN045505,HBTAR000641,CDKN1A,,,
HBIN045505,HBTAR000741,CLU,,,
HBIN045505,HBTAR000754,CMA1,,,
HBIN045505,HBTAR000788,COL6A1,,,
HBIN045505,HBTAR000905,CST6,,,
HBIN045505,HBTAR000924,CTRB1,,,
HBIN045505,HBTAR000925,CTRL,,,
HBIN045505,HBTAR000929,CTSG,,,
HBIN045505,HBTAR000948,CYP1A1,,,
HBIN045505,HBTAR000949,CYP1A2,,,
HBIN045505,HBTAR000956,CYP2C19,,,
HBIN045505,HBTAR000964,CYP3A4,,,
HBIN045505,HBTAR001004,DCK,,,
HBIN045505,HBTAR001035,CFD,,,
HBIN045505,HBTAR001131,DUSP5,,,
HBIN045505,HBTAR001206,CELA1,,,
HBIN045505,HBTAR001207,ELANE,,,
HBIN045505,HBTAR001266,ERCC1,,,
HBIN045505,HBTAR001285,ETS2,,,
HBIN045505,HBTAR001301,F2,,,
HBIN045505,HBTAR001303,F2RL1,,,
HBIN045505,HBTAR001307,F7,,,
HBIN045505,HBTAR001309,F9,,,
HBIN045505,HBTAR001310,F10,,,
HBIN045505,HBTAR001311,F11,,,
HBIN045505,HBTAR001312,F12,,,
HBIN045505,HBTAR001325,ACSL1,,,
HBIN045505,HBTAR001429,FOS,,,
HBIN045505,HBTAR001517,GBA,,,
HBIN045505,HBTAR001544,GFAP,,,
HBIN045505,HBTAR001675,GRB7,,,
HBIN045505,HBTAR001724,GSTP1,,,
HBIN045505,HBTAR001750,GZMH,,,
HBIN045505,HBTAR001752,GZMA,,,
HBIN045505,HBTAR001753,GZMB,,,
HBIN045505,HBTAR001754,GZMK,,,
HBIN045505,HBTAR001755,GZMM,,,
HBIN045505,HBTAR001766,HABP2,,,
HBIN045505,HBTAR001805,HGF,,,
HBIN045505,HBTAR001806,HGFAC,,,
HBIN045505,HBTAR001906,HP,,,
HBIN045505,HBTAR001910,HPN,,,
HBIN045505,HBTAR001911,HPR,,,
HBIN045505,HBTAR001976,ICAM1,,,
HBIN045505,HBTAR001981,ID2,,,
HBIN045505,HBTAR001991,CFI,,,
HBIN045505,HBTAR002060,CXCL8,,,
HBIN045505,HBTAR002103,INPPL1,,,
HBIN045505,HBTAR002113,ITGA6,,,
HBIN045505,HBTAR002124,ISG20,,,
HBIN045505,HBTAR002135,ITGAM,,,
HBIN045505,HBTAR002233,KLK1,,,
HBIN045505,HBTAR002234,KLK2,,,
HBIN045505,HBTAR002235,KLKB1,,,
HBIN045505,HBTAR002345,LPA,,,
HBIN045505,HBTAR002349,LRP1,,,
HBIN045505,HBTAR002352,LRP5,,,
HBIN045505,HBTAR002403,MAOB,,,
HBIN045505,HBTAR002455,MAP3K1,,,
HBIN045505,HBTAR002490,MIPEP,,,
HBIN045505,HBTAR002510,MMP7,,,
HBIN045505,HBTAR002553,MST1,,,
HBIN045505,HBTAR002596,MYBL2,,,
HBIN045505,HBTAR002597,MYC,,,
HBIN045505,HBTAR002610,MYL1,,,
HBIN045505,HBTAR002646,CEACAM6,,,
HBIN045505,HBTAR002663,NDUFB2,,,
HBIN045505,HBTAR002673,NDUFV1,,,
HBIN045505,HBTAR002738,NOS3,,,
HBIN045505,HBTAR003028,PLAT,,,
HBIN045505,HBTAR003029,PLAU,,,
HBIN045505,HBTAR003039,PLG,,,
HBIN045505,HBTAR003048,PLOD2,,,
HBIN045505,HBTAR003213,PROC,,,
HBIN045505,HBTAR003223,PRSS1,,,
HBIN045505,HBTAR003224,PRSS3,,,
HBIN045505,HBTAR003225,MASP1,,,
HBIN045505,HBTAR003227,KLK7,,,
HBIN045505,HBTAR003228,TMPRSS15,,,
HBIN045505,HBTAR003229,PRSS8,,,
HBIN045505,HBTAR003230,KLK6,,,
HBIN045505,HBTAR003232,KLK10,,,
HBIN045505,HBTAR003233,PRTN3,,,
HBIN045505,HBTAR003250,PSMB5,,,
HBIN045505,HBTAR003264,PSMD2,,,
HBIN045505,HBTAR003310,PTPN6,,,
HBIN045505,HBTAR003327,PTPRK,,,
HBIN045505,HBTAR003864,SP2,,,
HBIN045505,HBTAR003923,ST14,,,
HBIN045505,HBTAR004054,TESK1,,,
HBIN045505,HBTAR004059,TFAP4,,,
HBIN045505,HBTAR004110,TK1,,,
HBIN045505,HBTAR004137,TMPRSS2,,,
HBIN045505,HBTAR004157,TP53,,,
HBIN045505,HBTAR004174,TPSAB1,,,
HBIN045505,HBTAR004304,VCAM1,,,
HBIN045505,HBTAR004310,VEGFA,,,
HBIN045505,HBTAR004492,LRP8,,,
HBIN045505,HBTAR004595,NAA10,,,
HBIN045505,HBTAR004664,DUSP11,,,
HBIN045505,HBTAR004691,PRSS12,,,
HBIN045505,HBTAR004703,ENC1,,,
HBIN045505,HBTAR004871,DYRK4,,,
HBIN045505,HBTAR004904,HDAC3,,,
HBIN045505,HBTAR004913,NR1I2,,,
HBIN045505,HBTAR004914,PROZ,,,
HBIN045505,HBTAR005071,PCSK7,,,
HBIN045505,HBTAR005205,TMPRSS11D,,,
HBIN045505,HBTAR005333,KLK4,,,
HBIN045505,HBTAR005648,CELA3A,,,
HBIN045505,HBTAR005720,CALCOCO2,,,
HBIN045505,HBTAR005809,WFDC2,,,
HBIN045505,HBTAR005986,CORIN,,,
HBIN045505,HBTAR006010,MASP2,,,
HBIN045505,HBTAR006017,NES,,,
HBIN045505,HBTAR006108,PRSS21,,,
HBIN045505,HBTAR006148,KLK11,,,
HBIN045505,HBTAR006256,KLK8,,,
HBIN045505,HBTAR006315,CTRC,,,
HBIN045505,HBTAR006681,TPSD1,,,
HBIN045505,HBTAR006685,CELA3B,,,
HBIN045505,HBTAR006838,PRPF6,,,
HBIN045505,HBTAR006866,KLK5,,,
HBIN045505,HBTAR006869,TPSG1,,,
HBIN045505,HBTAR006978,KLK13,,,
HBIN045505,HBTAR007253,TMPRSS11E,,,
HBIN045505,HBTAR007297,PRSS50,,,
HBIN045505,HBTAR007409,KLK14,,,
HBIN045505,HBTAR007410,KLK12,,,
HBIN045505,HBTAR007492,CELA2B,,,
HBIN045505,HBTAR007620,C1RL,,,
HBIN045505,HBTAR008324,KLK15,,,
HBIN045505,HBTAR008516,APOM,,,
HBIN045505,HBTAR008612,TMPRSS4,,,
HBIN045505,HBTAR009067,CELA2A,,,
HBIN045505,HBTAR009102,PRSS22,,,
HBIN045505,HBTAR009216,TMPRSS3,,,
HBIN045505,HBTAR009717,FLAD1,,,
HBIN045505,HBTAR009785,TMPRSS5,,,
HBIN045505,HBTAR009944,PRSS27,,,
HBIN045505,HBTAR009969,TMPRSS13,,,
HBIN045505,HBTAR010948,TMPRSS11B,,,
HBIN045505,HBTAR010992,PRSS37,,,
HBIN045505,HBTAR010996,PRSS58,,,
HBIN045505,HBTAR011146,PRSS36,,,
HBIN045505,HBTAR011230,PRSS40A,,,
HBIN045505,HBTAR011426,TMPRSS6,,,
HBIN045505,HBTAR011595,PRSS55,,,
HBIN045505,HBTAR011667,PRSS54,,,
HBIN045505,HBTAR011819,PRSS33,,,
HBIN045505,HBTAR011857,TMPRSS12,,,
HBIN045505,HBTAR011902,KLK9,,,
HBIN045505,HBTAR012002,PRSS53,,,
HBIN045505,HBTAR012016,PRSS38,,,
HBIN045505,HBTAR012022,PRSS42P,,,
HBIN045505,HBTAR012023,TMPRSS11A,,,
HBIN045505,HBTAR012049,OVCH1,,,
HBIN045505,HBTAR012076,TMPRSS7,,,
HBIN045505,HBTAR012080,PRSS48,,,
HBIN045505,HBTAR012135,TMPRSS9,,,
HBIN045505,HBTAR012180,PRSS45P,,,
HBIN045505,HBTAR012250,TMPRSS11F,,,
HBIN045505,HBTAR012293,PRSS57,,,
HBIN045505,HBTAR012338,CTRB2,,,
HBIN045505,HBTAR012544,PRSS46P,,,
HBIN045505,HBTAR003005,PIM1,,,
HBIN045505,HBTAR003295,PTGS2,,,
HBIN045505,HBTAR001277,ESR1,,,
HBIN045505,HBTAR002737,NOS2,,,
HBIN045505,HBTAR000549,CCNA2,,,
HBIN045505,HBTAR000233,AR,,,
HBIN045505,HBTAR003112,PPARG,,,
HBIN045505,HBTAR001278,ESR2,,,
HBIN045505,HBTAR001096,DPP4,,,
HBIN045505,HBTAR000874,MAPK14,,,
HBIN045505,HBTAR000634,CDK2,,,
HBIN045505,HBTAR004789,NCOA1,,,
HBIN045505,HBTAR000686,CHEK1,,,
HBIN045505,HBTAR001710,GSK3B,,,
HBIN045505,HBTAR003583,RXRA,,,
HBIN046359,HBTAR000010,ABAT,,,
HBIN046359,HBTAR000148,AKR1B1,,,
HBIN046359,HBTAR000356,BCHE,,,
HBIN046359,HBTAR000916,CTH,,,
HBIN046359,HBTAR000927,CTSD,,,
HBIN046359,HBTAR001516,GATM,,,
HBIN046359,HBTAR001571,GLB1,,,
HBIN046359,HBTAR001624,GOT1,,,
HBIN046359,HBTAR001687,GRIN1,,,
HBIN046359,HBTAR003294,PTGS1,,,
HBIN046359,HBTAR003295,PTGS2,,,
HBIN046359,HBTAR001625,GOT2,,,
HBIN046359,HBTAR000121,AGXT,,,
HBIN046359,HBTAR004006,TARS1,,,
HBIN046359,HBTAR001096,DPP4,,,
HBIN046359,HBTAR003890,SRC,,,
HBIN046359,HBTAR003223,PRSS1,,,
HBIN046359,HBTAR002737,NOS2,,,
HBIN046359,HBTAR003005,PIM1,,,
HBIN046359,HBTAR001471,GABRA1,,,
HBIN046359,HBTAR002446,ME2,,,
HBIN046412,HBTAR003295,PTGS2,,,
HBIN046412,HBTAR001277,ESR1,,,
HBIN046412,HBTAR000233,AR,,,
HBIN046412,HBTAR001692,NR3C1,,,
HBIN046493,HBTAR003295,PTGS2,,,
HBIN046493,HBTAR003223,PRSS1,,,
HBIN046493,HBTAR001692,NR3C1,,,
HBIN046493,HBTAR001471,GABRA1,,,
HBIN046493,HBTAR000031,ACHE,,,
HBIN046493,HBTAR000706,CHRNA2,,,
HBIN046493,HBTAR001096,DPP4,,,
HBIN048145,HBTAR001277,ESR1,,,
HBIN048145,HBTAR003295,PTGS2,,,
HBIN048145,HBTAR000233,AR,,,
HBIN048145,HBTAR000031,ACHE,,,
HBIN048145,HBTAR003223,PRSS1,,,
HBIN000841,HBTAR000031,ACHE,,,
HBIN000841,HBTAR000094,ADRA1A,,,
HBIN000841,HBTAR000099,ADRB2,,,
HBIN000841,HBTAR000233,AR,,,
HBIN000841,HBTAR000460,CA2,,,
HBIN000841,HBTAR000699,CHRM1,,,
HBIN000841,HBTAR001277,ESR1,,,
HBIN000841,HBTAR001964,HTR3A,,,
HBIN000841,HBTAR002031,IGHG1,,,
HBIN000841,HBTAR002811,OPRD1,,,
HBIN000841,HBTAR002814,OPRM1,,,
HBIN000841,HBTAR003223,PRSS1,,,
HBIN000841,HBTAR003294,PTGS1,,,
HBIN000841,HBTAR003295,PTGS2,,,
HBIN000841,HBTAR003583,RXRA,,,
HBIN000841,HBTAR003629,SCN5A,,,
HBIN000841,HBTAR003763,SLC6A4,,,
HBIN000841,HBTAR004789,NCOA1,,,
HBIN000841,HBTAR001471,GABRA1,,,
HBIN000841,HBTAR000686,CHEK1,,,
HBIN000841,HBTAR003005,PIM1,,,
HBIN000841,HBTAR001096,DPP4,,,
HBIN000841,HBTAR000549,CCNA2,,,
HBIN000841,HBTAR002737,NOS2,,,
HBIN000841,HBTAR003112,PPARG,,,
HBIN000841,HBTAR000704,CHRM5,,,
HBIN000841,HBTAR000634,CDK2,,,
HBIN000841,HBTAR000874,MAPK14,,,
HBIN000841,HBTAR000702,CHRM3,,,
HBIN000841,HBTAR001278,ESR2,,,
HBIN000841,HBTAR000710,CHRNA7,,,
HBIN000841,HBTAR000092,ADRA1D,,,
HBIN000841,HBTAR001710,GSK3B,,,
HBIN000841,HBTAR001105,DRD1,,,
HBIN001564,HBTAR000031,ACHE,,,
HBIN001564,HBTAR000148,AKR1B1,,,
HBIN001564,HBTAR000359,CCND1,,,
HBIN001564,HBTAR000362,BCL2L1,,,
HBIN001564,HBTAR000517,CASP3,,,
HBIN001564,HBTAR000521,CASP7,,,
HBIN001564,HBTAR000523,CASP9,,,
HBIN001564,HBTAR000553,CCND3,,,
HBIN001564,HBTAR000634,CDK2,,,
HBIN001564,HBTAR000635,CDK4,,,
HBIN001564,HBTAR000665,CES1,,,
HBIN001564,HBTAR000948,CYP1A1,,,
HBIN001564,HBTAR000949,CYP1A2,,,
HBIN001564,HBTAR002142,EIF6,,,
HBIN001564,HBTAR004891,CES2,,,
HBIN001564,HBTAR005765,AKR1A1,,,
HBIN001564,HBTAR007584,HERC5,,,
HBIN001564,HBTAR008694,AKR1B10,,,
HBIN001564,HBTAR009897,AKR1E2,,,
HBIN002561,HBTAR000699,CHRM1,,,
HBIN002561,HBTAR001471,GABRA1,,,
HBIN002561,HBTAR000702,CHRM3,,,
HBIN002561,HBTAR001096,DPP4,,,
HBIN002561,HBTAR000700,CHRM2,,,
HBIN002561,HBTAR000031,ACHE,,,
HBIN002792,HBTAR000031,ACHE,,,
HBIN002792,HBTAR000094,ADRA1A,,,
HBIN002792,HBTAR000099,ADRB2,,,
HBIN002792,HBTAR000460,CA2,,,
HBIN002792,HBTAR002031,IGHG1,,,
HBIN002792,HBTAR002814,OPRM1,,,
HBIN002792,HBTAR003294,PTGS1,,,
HBIN002792,HBTAR003295,PTGS2,,,
HBIN002792,HBTAR003583,RXRA,,,
HBIN002792,HBTAR003629,SCN5A,,,
HBIN002792,HBTAR004789,NCOA1,,,
HBIN002792,HBTAR000710,CHRNA7,,,
HBIN002792,HBTAR001277,ESR1,,,
HBIN002792,HBTAR003005,PIM1,,,
HBIN002792,HBTAR001471,GABRA1,,,
HBIN002792,HBTAR001105,DRD1,,,
HBIN002792,HBTAR003112,PPARG,,,
HBIN002792,HBTAR000233,AR,,,
HBIN002792,HBTAR002737,NOS2,,,
HBIN002792,HBTAR000686,CHEK1,,,
HBIN002792,HBTAR001710,GSK3B,,,
HBIN002792,HBTAR000874,MAPK14,,,
HBIN002792,HBTAR000634,CDK2,,,
HBIN002792,HBTAR000704,CHRM5,,,
HBIN002792,HBTAR001096,DPP4,,,
HBIN002792,HBTAR000702,CHRM3,,,
HBIN002792,HBTAR001278,ESR2,,,
HBIN002792,HBTAR000549,CCNA2,,,
HBIN002792,HBTAR000092,ADRA1D,,,
HBIN003128,HBTAR001096,DPP4,,,
HBIN003128,HBTAR000031,ACHE,,,
HBIN003128,HBTAR000706,CHRNA2,,,
HBIN003128,HBTAR001471,GABRA1,,,
HBIN003134,HBTAR000699,CHRM1,,,
HBIN003134,HBTAR003295,PTGS2,,,
HBIN003134,HBTAR003761,SLC6A2,,,
HBIN003134,HBTAR000706,CHRNA2,,,
HBIN003134,HBTAR000093,ADRA1B,,,
HBIN003134,HBTAR001096,DPP4,,,
HBIN003134,HBTAR000233,AR,,,
HBIN003134,HBTAR000031,ACHE,,,
HBIN003134,HBTAR000702,CHRM3,,,
HBIN003134,HBTAR001471,GABRA1,,,
HBIN007810,HBTAR003223,PRSS1,,,
HBIN008267,HBTAR000634,CDK2,,,
HBIN008267,HBTAR002811,OPRD1,,,
HBIN008267,HBTAR000549,CCNA2,,,
HBIN008267,HBTAR003112,PPARG,,,
HBIN008267,HBTAR000092,ADRA1D,,,
HBIN008267,HBTAR001277,ESR1,,,
HBIN008267,HBTAR000686,CHEK1,,,
HBIN008267,HBTAR003005,PIM1,,,
HBIN008267,HBTAR001096,DPP4,,,
HBIN008267,HBTAR000031,ACHE,,,
HBIN008267,HBTAR003223,PRSS1,,,
HBIN008267,HBTAR002737,NOS2,,,
HBIN008267,HBTAR000710,CHRNA7,,,
HBIN008267,HBTAR000233,AR,,,
HBIN008267,HBTAR001278,ESR2,,,
HBIN008267,HBTAR000699,CHRM1,,,
HBIN008267,HBTAR001710,GSK3B,,,
HBIN008267,HBTAR004789,NCOA1,,,
HBIN008267,HBTAR003295,PTGS2,,,
HBIN008267,HBTAR002814,OPRM1,,,
HBIN008267,HBTAR003629,SCN5A,,,
HBIN008267,HBTAR000099,ADRB2,,,
HBIN012800,HBTAR000031,ACHE,,,
HBIN012800,HBTAR000094,ADRA1A,,,
HBIN012800,HBTAR000099,ADRB2,,,
HBIN012800,HBTAR000699,CHRM1,,,
HBIN012800,HBTAR002811,OPRD1,,,
HBIN012800,HBTAR002814,OPRM1,,,
HBIN012800,HBTAR003223,PRSS1,,,
HBIN012800,HBTAR003295,PTGS2,,,
HBIN012800,HBTAR003629,SCN5A,,,
HBIN012800,HBTAR004789,NCOA1,,,
HBIN012800,HBTAR001710,GSK3B,,,
HBIN012800,HBTAR000686,CHEK1,,,
HBIN012800,HBTAR001096,DPP4,,,
HBIN012800,HBTAR003005,PIM1,,,
HBIN012800,HBTAR002737,NOS2,,,
HBIN012800,HBTAR000549,CCNA2,,,
HBIN012800,HBTAR000092,ADRA1D,,,
HBIN012800,HBTAR001277,ESR1,,,
HBIN012800,HBTAR000634,CDK2,,,
HBIN012800,HBTAR000233,AR,,,
HBIN012800,HBTAR001278,ESR2,,,
HBIN012800,HBTAR003112,PPARG,,,
HBIN012800,HBTAR000710,CHRNA7,,,
HBIN012808,HBTAR000031,ACHE,,,
HBIN012808,HBTAR000460,CA2,,,
HBIN012808,HBTAR003223,PRSS1,,,
HBIN012808,HBTAR003295,PTGS2,,,
HBIN012808,HBTAR004789,NCOA1,,,
HBIN012808,HBTAR000549,CCNA2,,,
HBIN012808,HBTAR000233,AR,,,
HBIN012808,HBTAR003005,PIM1,,,
HBIN012808,HBTAR001096,DPP4,,,
HBIN012808,HBTAR001277,ESR1,,,
HBIN012808,HBTAR001278,ESR2,,,
HBIN012808,HBTAR000634,CDK2,,,
HBIN012808,HBTAR001710,GSK3B,,,
HBIN012808,HBTAR002737,NOS2,,,
HBIN017056,HBTAR000010,ABAT,,,
HBIN017056,HBTAR000148,AKR1B1,,,
HBIN017056,HBTAR000151,ALOX5,,,
HBIN017056,HBTAR000356,BCHE,,,
HBIN017056,HBTAR000613,CDC25B,,,
HBIN017056,HBTAR000927,CTSD,,,
HBIN017056,HBTAR001516,GATM,,,
HBIN017056,HBTAR001624,GOT1,,,
HBIN017056,HBTAR001678,GRIA1,,,
HBIN017056,HBTAR004165,TPI1,,,
HBIN017056,HBTAR003667,SDHA,,,
HBIN017056,HBTAR004762,SLC25A12,,,
HBIN017056,HBTAR003005,PIM1,,,
HBIN017056,HBTAR002823,OTC,,,
HBIN017056,HBTAR005669,SLC25A13,,,
HBIN017056,HBTAR003223,PRSS1,,,
HBIN017056,HBTAR000724,CKM,,,
HBIN017056,HBTAR001625,GOT2,,,
HBIN017056,HBTAR000634,CDK2,,,
HBIN017056,HBTAR002446,ME2,,,
HBIN017056,HBTAR003352,PYGM,,,
HBIN017056,HBTAR001096,DPP4,,,
HBIN017056,HBTAR001588,GLUD1,,,
HBIN017056,HBTAR000121,AGXT,,,
HBIN017056,HBTAR002737,NOS2,,,
HBIN017056,HBTAR001471,GABRA1,,,
HBIN017056,HBTAR001589,GLUD2,,,
HBIN017056,HBTAR010761,ADSS1,,,
HBIN017056,HBTAR003019,PKM,,,
HBIN017056,HBTAR000460,CA2,,,
HBIN017056,HBTAR000243,ARG1,,,
HBIN017343,HBTAR000351,BAX,,,
HBIN017343,HBTAR000360,BCL2,,,
HBIN017343,HBTAR002055,IL6,,,
HBIN017343,HBTAR002707,NFKBIA,,,
HBIN017343,HBTAR003434,RELA,,,
HBIN017343,HBTAR004140,TNF,,,
HBIN017343,HBTAR001096,DPP4,,,
HBIN017343,HBTAR000460,CA2,,,
HBIN017343,HBTAR001094,DPEP1,,,
HBIN017343,HBTAR002737,NOS2,,,
HBIN017343,HBTAR003295,PTGS2,,,
HBIN018012,HBTAR002055,IL6,,,
HBIN018012,HBTAR003583,RXRA,,,
HBIN018012,HBTAR000093,ADRA1B,,,
HBIN018012,HBTAR000700,CHRM2,,,
HBIN018012,HBTAR003762,SLC6A3,,,
HBIN018012,HBTAR001096,DPP4,,,
HBIN018012,HBTAR000460,CA2,,,
HBIN018012,HBTAR005869,NCOA2,,,
HBIN018012,HBTAR001094,DPEP1,,,
HBIN018012,HBTAR000702,CHRM3,,,
HBIN018012,HBTAR000092,ADRA1D,,,
HBIN018012,HBTAR003295,PTGS2,,,
HBIN018012,HBTAR003294,PTGS1,,,
HBIN018012,HBTAR003223,PRSS1,,,
HBIN018012,HBTAR000031,ACHE,,,
HBIN018012,HBTAR003761,SLC6A2,,,
HBIN018012,HBTAR000706,CHRNA2,,,
HBIN018012,HBTAR001277,ESR1,,,
HBIN018012,HBTAR000699,CHRM1,,,
HBIN018012,HBTAR001471,GABRA1,,,
HBIN018019,HBTAR001471,GABRA1,,,
HBIN018019,HBTAR001277,ESR1,,,
HBIN018019,HBTAR000699,CHRM1,,,
HBIN018019,HBTAR000031,ACHE,,,
HBIN018019,HBTAR000706,CHRNA2,,,
HBIN018019,HBTAR003295,PTGS2,,,
HBIN018019,HBTAR000092,ADRA1D,,,
HBIN018019,HBTAR000093,ADRA1B,,,
HBIN018019,HBTAR001094,DPEP1,,,
HBIN018019,HBTAR000460,CA2,,,
HBIN018019,HBTAR003294,PTGS1,,,
HBIN018019,HBTAR005869,NCOA2,,,
HBIN018019,HBTAR002403,MAOB,,,
HBIN018019,HBTAR001096,DPP4,,,
HBIN018019,HBTAR000702,CHRM3,,,
HBIN018019,HBTAR000710,CHRNA7,,,
HBIN018019,HBTAR003583,RXRA,,,
HBIN018019,HBTAR003761,SLC6A2,,,
HBIN018019,HBTAR000700,CHRM2,,,
HBIN018019,HBTAR003223,PRSS1,,,
HBIN018231,HBTAR000031,ACHE,,,
HBIN018231,HBTAR001471,GABRA1,,,
HBIN018231,HBTAR001096,DPP4,,,
HBIN018231,HBTAR001692,NR3C1,,,
HBIN018231,HBTAR003223,PRSS1,,,
HBIN019759,HBTAR003643,CCL4,,HBREF001068,29106960
HBIN019759,HBTAR004072,TGFB1,,HBREF001068,29106960
HBIN019759,HBTAR001450,FUT1,,HBREF001068,29106960
HBIN019759,HBTAR002151,ITK,,HBREF001068,29106960
HBIN019759,HBTAR001300,EZH2,,HBREF001068,29106960
HBIN019759,HBTAR006670,SIRT1,,HBREF001068,29106960
HBIN019759,HBTAR004580,NCOA3,,HBREF001069,28288941
HBIN019759,HBTAR004913,NR1I2,,HBREF001069,28288941
HBIN019759,HBTAR004789,NCOA1,,HBREF001069,28288941
HBIN019759,HBTAR005869,NCOA2,,HBREF001069,28288941
HBIN019759,HBTAR000151,ALOX5,,HBREF001070,27464306
